txn_id,label,fraud_type,labelled_by,labelled_at_ict,confidence
TXN-2022982,legit,,analyst_A,2026-01-02 03:39:36,medium
TXN-2014053,legit,,analyst_B,2026-01-02 05:02:46,low
TXN-2010226,legit,,analyst_A,2026-01-02 05:41:40,low
TXN-2013849,legit,,analyst_B,2026-01-02 06:06:04,high
TXN-2009210,legit,,analyst_A,2026-01-02 06:10:55,medium
TXN-2022728,legit,,analyst_A,2026-01-02 06:23:52,medium
TXN-2021667,legit,,analyst_B,2026-01-02 06:51:19,medium
TXN-2018650,legit,,analyst_A,2026-01-02 07:02:18,low
TXN-2023656,legit,,analyst_B,2026-01-02 07:41:04,medium
TXN-2005568,legit,,analyst_A,2026-01-02 07:47:19,high
TXN-2004545,legit,,analyst_A,2026-01-02 07:51:11,low
TXN-2019664,legit,,analyst_B,2026-01-02 07:53:46,medium
TXN-2004818,legit,,analyst_B,2026-01-02 08:08:53,medium
TXN-2005945,legit,,analyst_B,2026-01-02 08:20:00,medium
TXN-2023628,legit,,analyst_B,2026-01-02 09:24:29,medium
TXN-2007758,legit,,analyst_A,2026-01-02 09:46:30,medium
TXN-2018339,legit,,analyst_B,2026-01-02 09:52:28,high
TXN-2011913,legit,,analyst_A,2026-01-02 10:29:50,medium
TXN-2024123,legit,,analyst_B,2026-01-02 10:41:42,medium
TXN-2023030,legit,,analyst_B,2026-01-02 13:11:28,medium
TXN-2002317,legit,,analyst_A,2026-01-02 13:23:48,high
TXN-2012904,legit,,analyst_A,2026-01-02 15:15:56,low
TXN-2020596,legit,,analyst_B,2026-01-02 16:22:24,low
TXN-2010540,legit,,analyst_B,2026-01-02 17:21:00,medium
TXN-2021622,legit,,analyst_B,2026-01-02 17:25:03,high
TXN-2009490,legit,,analyst_A,2026-01-02 17:32:26,medium
TXN-2011383,legit,,analyst_B,2026-01-02 18:01:14,low
TXN-2024476,legit,,analyst_B,2026-01-02 18:34:12,medium
TXN-2021829,legit,,analyst_B,2026-01-02 18:59:25,high
TXN-2003431,legit,,analyst_B,2026-01-02 19:40:11,high
TXN-2000609,legit,,analyst_A,2026-01-02 22:27:33,high
TXN-2009827,legit,,analyst_B,2026-01-03 01:10:43,low
TXN-2015930,legit,,analyst_A,2026-01-03 02:03:09,high
TXN-2009126,legit,,analyst_A,2026-01-03 02:13:10,low
TXN-2022786,legit,,analyst_A,2026-01-03 03:01:31,low
TXN-2017126,legit,,analyst_A,2026-01-03 03:50:32,low
TXN-2015677,legit,,analyst_B,2026-01-03 08:03:00,low
TXN-2002572,legit,,analyst_A,2026-01-03 09:28:17,high
TXN-2020237,legit,,analyst_A,2026-01-03 09:51:27,high
TXN-2023207,legit,,analyst_A,2026-01-03 10:59:45,medium
TXN-2004508,legit,,analyst_A,2026-01-03 13:26:48,high
TXN-2022342,legit,,analyst_A,2026-01-03 14:08:12,low
TXN-2017487,legit,,analyst_B,2026-01-03 14:12:49,medium
TXN-2016975,legit,,analyst_A,2026-01-03 15:57:50,low
TXN-2020589,legit,,analyst_A,2026-01-03 17:09:43,low
TXN-2002835,legit,,analyst_B,2026-01-03 17:14:50,medium
TXN-2001671,legit,,analyst_A,2026-01-03 17:54:33,high
TXN-2011102,legit,,analyst_A,2026-01-03 18:10:00,low
TXN-2015049,legit,,analyst_B,2026-01-03 18:14:53,low
TXN-2023209,legit,,analyst_A,2026-01-03 19:46:44,medium
TXN-2002962,legit,,analyst_B,2026-01-03 19:56:16,high
TXN-2007468,legit,,analyst_A,2026-01-03 21:11:00,low
TXN-2013494,legit,,analyst_B,2026-01-03 21:58:57,high
TXN-2022135,legit,,analyst_A,2026-01-03 22:44:12,high
TXN-2022405,legit,,analyst_A,2026-01-03 23:05:33,high
TXN-2013385,legit,,analyst_B,2026-01-03 23:59:58,high
TXN-2015540,legit,,analyst_A,2026-01-04 00:35:47,high
TXN-2007359,legit,,analyst_B,2026-01-04 00:43:41,medium
TXN-2022716,legit,,analyst_B,2026-01-04 04:10:31,medium
TXN-2007066,legit,,analyst_A,2026-01-04 06:39:26,low
TXN-2008355,legit,,analyst_B,2026-01-04 06:40:49,medium
TXN-2009612,legit,,analyst_B,2026-01-04 06:51:02,high
TXN-2020880,legit,,analyst_A,2026-01-04 07:09:05,medium
TXN-2010369,legit,,analyst_A,2026-01-04 07:55:23,high
TXN-2024095,legit,,analyst_A,2026-01-04 08:10:43,medium
TXN-2023886,legit,,analyst_A,2026-01-04 09:34:33,high
TXN-2003505,legit,,analyst_A,2026-01-04 11:01:42,medium
TXN-2007335,legit,,analyst_A,2026-01-04 11:29:56,high
TXN-2000034,legit,,analyst_A,2026-01-04 11:52:02,high
TXN-2003880,legit,,analyst_A,2026-01-04 12:13:16,medium
TXN-2020072,legit,,analyst_A,2026-01-04 13:54:55,medium
TXN-2000424,legit,,analyst_A,2026-01-04 14:19:46,high
TXN-2009474,legit,,analyst_B,2026-01-04 14:25:38,high
TXN-2021927,legit,,analyst_B,2026-01-04 14:57:01,low
TXN-2014076,legit,,analyst_B,2026-01-04 15:03:59,medium
TXN-2014649,legit,,analyst_B,2026-01-04 15:47:28,low
TXN-2018730,legit,,analyst_B,2026-01-04 16:02:28,low
TXN-2001493,legit,,analyst_B,2026-01-04 16:06:39,medium
TXN-2010709,legit,,analyst_B,2026-01-04 16:55:01,high
TXN-2010021,legit,,analyst_B,2026-01-04 18:38:18,high
TXN-2018313,legit,,analyst_A,2026-01-04 19:11:43,medium
TXN-2017919,legit,,analyst_A,2026-01-04 20:26:28,high
TXN-2012052,legit,,analyst_B,2026-01-04 20:47:44,medium
TXN-2015488,legit,,analyst_B,2026-01-04 22:42:01,medium
TXN-2021774,legit,,analyst_B,2026-01-04 22:45:51,medium
TXN-2024178,legit,,analyst_A,2026-01-04 23:51:14,medium
TXN-2013430,legit,,analyst_B,2026-01-05 01:56:41,medium
TXN-2013420,legit,,analyst_B,2026-01-05 03:01:24,high
TXN-2014902,legit,,analyst_B,2026-01-05 03:32:56,low
TXN-2021764,legit,,analyst_A,2026-01-05 04:30:57,medium
TXN-2024726,legit,,analyst_A,2026-01-05 04:33:47,high
TXN-2005930,legit,,analyst_A,2026-01-05 04:59:41,medium
TXN-2020604,legit,,analyst_A,2026-01-05 05:21:48,medium
TXN-2000510,legit,,analyst_A,2026-01-05 06:39:48,medium
TXN-2005868,legit,,analyst_B,2026-01-05 09:51:01,medium
TXN-2005153,legit,,analyst_B,2026-01-05 11:02:04,low
TXN-2003281,legit,,analyst_A,2026-01-05 11:02:16,high
TXN-2012470,legit,,analyst_A,2026-01-05 18:07:22,high
TXN-2006847,legit,,analyst_B,2026-01-05 18:46:17,low
TXN-2020861,legit,,analyst_B,2026-01-05 18:46:56,high
TXN-2024905,legit,,analyst_A,2026-01-05 19:05:22,medium
TXN-2003805,legit,,analyst_B,2026-01-05 21:56:47,medium
TXN-2006443,legit,,analyst_B,2026-01-05 22:44:33,low
TXN-2000057,legit,,analyst_B,2026-01-05 22:46:44,medium
TXN-2017222,legit,,analyst_B,2026-01-06 00:04:00,high
TXN-2009102,legit,,analyst_B,2026-01-06 00:26:01,high
TXN-2006877,legit,,analyst_A,2026-01-06 00:43:46,high
TXN-2016213,legit,,analyst_A,2026-01-06 01:16:52,low
TXN-2000708,legit,,analyst_B,2026-01-06 02:05:17,medium
TXN-2005527,legit,,analyst_A,2026-01-06 02:32:40,medium
TXN-2010576,legit,,analyst_A,2026-01-06 03:01:44,high
TXN-2009134,legit,,analyst_A,2026-01-06 05:31:39,high
TXN-2003128,legit,,analyst_B,2026-01-06 05:53:57,medium
TXN-2007659,legit,,analyst_B,2026-01-06 06:21:12,medium
TXN-2012935,legit,,analyst_A,2026-01-06 06:30:36,medium
TXN-2002115,legit,,analyst_A,2026-01-06 07:10:27,low
TXN-2023653,legit,,analyst_A,2026-01-06 08:14:04,high
TXN-2016306,legit,,analyst_B,2026-01-06 09:18:50,high
TXN-2018434,legit,,analyst_A,2026-01-06 09:26:53,medium
TXN-2014975,legit,,analyst_A,2026-01-06 11:09:11,medium
TXN-2018330,legit,,analyst_A,2026-01-06 11:38:02,high
TXN-2002779,legit,,analyst_B,2026-01-06 12:28:55,high
TXN-2011600,legit,,analyst_B,2026-01-06 12:29:32,high
TXN-2004886,legit,,analyst_B,2026-01-06 13:31:22,medium
TXN-2014790,legit,,analyst_A,2026-01-06 13:54:26,high
TXN-2013088,legit,,analyst_A,2026-01-06 14:17:16,high
TXN-2020303,legit,,analyst_A,2026-01-06 15:06:41,high
TXN-2017837,legit,,analyst_A,2026-01-06 15:15:51,medium
TXN-2020741,legit,,analyst_B,2026-01-06 15:30:10,medium
TXN-2020017,legit,,analyst_A,2026-01-06 17:40:22,high
TXN-2006870,legit,,analyst_A,2026-01-06 18:49:01,high
TXN-2002638,legit,,analyst_A,2026-01-06 19:36:17,high
TXN-2001051,legit,,analyst_B,2026-01-06 20:39:32,medium
TXN-2019411,legit,,analyst_B,2026-01-06 22:01:04,low
TXN-2008578,legit,,analyst_A,2026-01-06 22:43:33,medium
TXN-2008780,legit,,analyst_B,2026-01-07 00:53:55,low
TXN-2009314,legit,,analyst_B,2026-01-07 01:29:13,medium
TXN-2014928,legit,,analyst_B,2026-01-07 01:50:32,high
TXN-2006441,legit,,analyst_B,2026-01-07 01:55:18,high
TXN-2006122,legit,,analyst_A,2026-01-07 02:43:28,medium
TXN-2018246,legit,,analyst_A,2026-01-07 02:44:39,medium
TXN-2021046,legit,,analyst_B,2026-01-07 03:16:10,high
TXN-2005909,legit,,analyst_A,2026-01-07 04:12:45,high
TXN-2009133,legit,,analyst_B,2026-01-07 04:59:55,medium
TXN-2010665,legit,,analyst_A,2026-01-07 05:06:45,medium
TXN-2011048,legit,,analyst_A,2026-01-07 06:05:30,high
TXN-2003639,legit,,analyst_A,2026-01-07 07:00:37,high
TXN-2024984,legit,,analyst_A,2026-01-07 07:15:13,high
TXN-2019710,legit,,analyst_B,2026-01-07 09:46:17,high
TXN-2007880,legit,,analyst_A,2026-01-07 09:57:36,medium
TXN-2018940,legit,,analyst_A,2026-01-07 10:16:32,high
TXN-2021106,legit,,analyst_A,2026-01-07 10:54:02,low
TXN-2024234,legit,,analyst_A,2026-01-07 11:18:06,high
TXN-2009828,legit,,analyst_B,2026-01-07 11:55:28,low
TXN-2003942,legit,,analyst_A,2026-01-07 12:16:51,high
TXN-2008607,legit,,analyst_B,2026-01-07 12:22:33,medium
TXN-2020371,legit,,analyst_B,2026-01-07 13:13:08,high
TXN-2021768,legit,,analyst_A,2026-01-07 13:17:07,low
TXN-2002570,legit,,analyst_B,2026-01-07 15:07:38,high
TXN-2013538,legit,,analyst_B,2026-01-07 15:16:39,low
TXN-2018478,legit,,analyst_A,2026-01-07 15:47:26,high
TXN-2021714,legit,,analyst_A,2026-01-07 16:30:00,high
TXN-2018960,legit,,analyst_B,2026-01-07 17:13:16,high
TXN-2004222,legit,,analyst_A,2026-01-07 18:52:37,medium
TXN-2023233,legit,,analyst_B,2026-01-07 20:49:41,low
TXN-2018481,legit,,analyst_A,2026-01-07 22:44:50,low
TXN-2017131,legit,,analyst_A,2026-01-07 23:32:37,medium
TXN-2022879,legit,,analyst_A,2026-01-08 00:46:09,low
TXN-2020651,legit,,analyst_A,2026-01-08 00:52:56,high
TXN-2001984,legit,,analyst_A,2026-01-08 00:57:00,medium
TXN-2000114,legit,,analyst_B,2026-01-08 01:31:26,low
TXN-2004828,legit,,analyst_B,2026-01-08 02:07:48,high
TXN-2003534,legit,,analyst_B,2026-01-08 03:18:18,medium
TXN-2022721,legit,,analyst_A,2026-01-08 03:30:55,high
TXN-2009686,legit,,analyst_A,2026-01-08 04:31:38,high
TXN-2022632,legit,,analyst_A,2026-01-08 05:52:06,medium
TXN-2017751,legit,,analyst_A,2026-01-08 06:49:08,medium
TXN-2012363,legit,,analyst_B,2026-01-08 07:18:58,medium
TXN-2013092,legit,,analyst_A,2026-01-08 08:11:37,medium
TXN-2014262,legit,,analyst_A,2026-01-08 08:58:40,high
TXN-2003708,legit,,analyst_A,2026-01-08 10:29:25,low
TXN-2006758,legit,,analyst_B,2026-01-08 10:38:43,high
TXN-2016799,legit,,analyst_A,2026-01-08 11:09:07,medium
TXN-2011292,legit,,analyst_A,2026-01-08 13:03:30,medium
TXN-2023169,legit,,analyst_B,2026-01-08 13:53:51,medium
TXN-2013007,legit,,analyst_A,2026-01-08 14:39:07,medium
TXN-2006899,legit,,analyst_A,2026-01-08 15:50:50,high
TXN-2022438,legit,,analyst_B,2026-01-08 17:52:14,medium
TXN-2019593,legit,,analyst_B,2026-01-08 18:58:28,low
TXN-2005863,legit,,analyst_B,2026-01-08 19:34:28,medium
TXN-2016439,legit,,analyst_B,2026-01-08 19:49:28,medium
TXN-2011359,legit,,analyst_A,2026-01-08 20:43:53,medium
TXN-2007064,legit,,analyst_A,2026-01-08 21:11:42,high
TXN-2004580,legit,,analyst_A,2026-01-08 22:02:13,medium
TXN-2008936,legit,,analyst_A,2026-01-08 22:26:03,medium
TXN-2020334,legit,,analyst_A,2026-01-09 00:44:13,medium
TXN-2019763,legit,,analyst_A,2026-01-09 01:28:04,medium
TXN-2005532,legit,,analyst_A,2026-01-09 02:20:10,high
TXN-2011532,legit,,analyst_B,2026-01-09 02:31:38,medium
TXN-2004374,legit,,analyst_B,2026-01-09 02:58:20,medium
TXN-2009708,legit,,analyst_A,2026-01-09 03:49:10,high
TXN-2022995,legit,,analyst_A,2026-01-09 03:55:19,low
TXN-2000463,legit,,analyst_A,2026-01-09 04:34:05,medium
TXN-2004143,legit,,analyst_B,2026-01-09 07:31:36,high
TXN-2020106,legit,,analyst_B,2026-01-09 07:35:21,medium
TXN-2008244,legit,,analyst_A,2026-01-09 09:24:11,high
TXN-2002327,legit,,analyst_B,2026-01-09 10:20:49,high
TXN-2005246,legit,,analyst_A,2026-01-09 11:36:48,high
TXN-2003563,legit,,analyst_B,2026-01-09 13:15:10,medium
TXN-2020089,legit,,analyst_B,2026-01-09 15:03:46,low
TXN-2019470,legit,,analyst_A,2026-01-09 17:36:17,medium
TXN-2017505,fraud,sim_swap,analyst_B,2026-01-09 17:40:40,medium
TXN-2003415,legit,,analyst_A,2026-01-09 18:10:54,high
TXN-2015218,legit,,analyst_B,2026-01-09 19:58:52,medium
TXN-2007682,legit,,analyst_A,2026-01-09 21:41:52,high
TXN-2022508,legit,,analyst_A,2026-01-09 22:06:03,medium
TXN-2019193,legit,,analyst_A,2026-01-09 22:51:05,high
TXN-2012870,legit,,analyst_A,2026-01-10 02:01:38,high
TXN-2022691,legit,,analyst_B,2026-01-10 02:13:08,medium
TXN-2024725,legit,,analyst_B,2026-01-10 02:24:21,low
TXN-2004843,legit,,analyst_A,2026-01-10 03:47:52,medium
TXN-2014826,legit,,analyst_B,2026-01-10 04:50:36,low
TXN-2020237,legit,,analyst_B,2026-01-10 04:51:27,medium
TXN-2001797,legit,,analyst_A,2026-01-10 05:45:06,medium
TXN-2014403,legit,,analyst_A,2026-01-10 05:46:34,medium
TXN-2012097,legit,,analyst_B,2026-01-10 07:02:40,high
TXN-2000163,legit,,analyst_B,2026-01-10 08:39:02,low
TXN-2017260,legit,,analyst_B,2026-01-10 09:17:43,low
TXN-2009623,legit,,analyst_A,2026-01-10 11:08:57,medium
TXN-2017006,legit,,analyst_A,2026-01-10 12:02:13,high
TXN-2004892,legit,,analyst_B,2026-01-10 13:23:38,high
TXN-2004947,legit,,analyst_B,2026-01-10 13:34:49,high
TXN-2010776,legit,,analyst_B,2026-01-10 16:25:30,high
TXN-2020619,legit,,analyst_A,2026-01-10 17:23:10,high
TXN-2019972,legit,,analyst_B,2026-01-10 17:28:18,medium
TXN-2007682,legit,,analyst_B,2026-01-10 17:41:52,high
TXN-2001294,legit,,analyst_A,2026-01-10 17:44:43,low
TXN-2021464,legit,,analyst_B,2026-01-10 18:27:46,medium
TXN-2014378,legit,,analyst_B,2026-01-10 18:55:43,medium
TXN-2020705,legit,,analyst_B,2026-01-10 19:10:21,high
TXN-2016736,legit,,analyst_A,2026-01-10 19:59:18,high
TXN-2018740,legit,,analyst_B,2026-01-10 20:37:20,high
TXN-2007947,legit,,analyst_B,2026-01-10 20:49:46,high
TXN-2004546,legit,,analyst_A,2026-01-10 23:34:17,medium
TXN-2003389,legit,,analyst_B,2026-01-11 01:26:34,high
TXN-2022368,legit,,analyst_A,2026-01-11 01:41:50,low
TXN-2003832,legit,,analyst_A,2026-01-11 02:18:33,low
TXN-2021399,legit,,analyst_A,2026-01-11 03:10:51,low
TXN-2019920,legit,,analyst_B,2026-01-11 03:36:51,high
TXN-2013533,legit,,analyst_B,2026-01-11 03:54:42,medium
TXN-2023361,legit,,analyst_B,2026-01-11 04:04:50,medium
TXN-2018747,legit,,analyst_A,2026-01-11 05:10:06,medium
TXN-2008218,legit,,analyst_B,2026-01-11 05:32:30,medium
TXN-2017722,legit,,analyst_A,2026-01-11 06:14:54,high
TXN-2016026,legit,,analyst_A,2026-01-11 06:55:36,low
TXN-2019831,legit,,analyst_A,2026-01-11 09:10:06,medium
TXN-2018862,legit,,analyst_A,2026-01-11 09:49:12,medium
TXN-2023053,legit,,analyst_A,2026-01-11 11:22:35,medium
TXN-2019440,fraud,merchant_collusion,analyst_A,2026-01-11 11:33:44,high
TXN-2017722,legit,,analyst_B,2026-01-11 12:14:54,medium
TXN-2000920,legit,,analyst_B,2026-01-11 12:45:01,high
TXN-2020565,legit,,analyst_B,2026-01-11 13:33:52,low
TXN-2016570,legit,,analyst_A,2026-01-11 13:38:42,medium
TXN-2017728,legit,,analyst_B,2026-01-11 16:25:30,medium
TXN-2000799,legit,,analyst_B,2026-01-11 17:29:52,high
TXN-2020974,legit,,analyst_A,2026-01-11 18:51:11,high
TXN-2017869,legit,,analyst_A,2026-01-11 18:56:57,medium
TXN-2012446,legit,,analyst_A,2026-01-11 19:17:00,medium
TXN-2018596,legit,,analyst_A,2026-01-11 19:22:49,high
TXN-2010130,legit,,analyst_B,2026-01-11 19:48:12,medium
TXN-2001478,legit,,analyst_B,2026-01-11 20:23:09,medium
TXN-2002772,legit,,analyst_B,2026-01-11 21:14:51,high
TXN-2018049,legit,,analyst_B,2026-01-11 22:38:28,high
TXN-2001036,legit,,analyst_A,2026-01-11 22:45:11,high
TXN-2021359,legit,,analyst_B,2026-01-11 22:55:15,high
TXN-2012305,legit,,analyst_A,2026-01-11 23:16:50,medium
TXN-2006075,legit,,analyst_B,2026-01-11 23:36:26,medium
TXN-2002499,legit,,analyst_B,2026-01-12 00:05:04,high
TXN-2004378,legit,,analyst_B,2026-01-12 00:29:37,high
TXN-2000301,legit,,analyst_A,2026-01-12 00:30:21,low
TXN-2002053,legit,,analyst_B,2026-01-12 02:18:23,low
TXN-2023807,legit,,analyst_A,2026-01-12 04:26:44,medium
TXN-2002335,legit,,analyst_B,2026-01-12 05:29:42,medium
TXN-2006042,legit,,analyst_B,2026-01-12 05:49:44,medium
TXN-2005818,legit,,analyst_A,2026-01-12 07:40:17,high
TXN-2011189,legit,,analyst_A,2026-01-12 08:48:37,high
TXN-2017431,legit,,analyst_A,2026-01-12 10:03:29,high
TXN-2014407,legit,,analyst_B,2026-01-12 11:40:59,high
TXN-2004746,legit,,analyst_A,2026-01-12 12:08:27,medium
TXN-2022752,legit,,analyst_B,2026-01-12 12:58:15,medium
TXN-2004891,legit,,analyst_A,2026-01-12 13:08:57,high
TXN-2001420,legit,,analyst_A,2026-01-12 13:16:47,low
TXN-2015414,legit,,analyst_B,2026-01-12 13:27:56,high
TXN-2013267,legit,,analyst_A,2026-01-12 14:04:22,low
TXN-2019118,legit,,analyst_A,2026-01-12 14:46:31,medium
TXN-2016987,legit,,analyst_B,2026-01-12 15:37:41,high
TXN-2012975,legit,,analyst_B,2026-01-12 15:39:10,low
TXN-2005055,legit,,analyst_B,2026-01-12 16:28:11,medium
TXN-2011097,legit,,analyst_A,2026-01-12 19:32:00,low
TXN-2018031,legit,,analyst_B,2026-01-12 21:00:44,high
TXN-2019918,fraud,stolen_credential,analyst_B,2026-01-12 21:23:04,high
TXN-2007009,legit,,analyst_A,2026-01-12 21:57:00,high
TXN-2023965,legit,,analyst_B,2026-01-12 22:11:31,medium
TXN-2007589,legit,,analyst_B,2026-01-13 00:07:25,medium
TXN-2022644,legit,,analyst_B,2026-01-13 00:58:27,medium
TXN-2011076,legit,,analyst_B,2026-01-13 01:19:43,medium
TXN-2011044,legit,,analyst_B,2026-01-13 01:42:19,medium
TXN-2002843,legit,,analyst_A,2026-01-13 03:07:50,medium
TXN-2013915,legit,,analyst_A,2026-01-13 03:14:17,medium
TXN-2013551,legit,,analyst_A,2026-01-13 05:28:42,medium
TXN-2016839,legit,,analyst_B,2026-01-13 06:06:03,high
TXN-2007206,legit,,analyst_B,2026-01-13 06:06:55,high
TXN-2001547,legit,,analyst_A,2026-01-13 07:01:48,high
TXN-2014305,legit,,analyst_B,2026-01-13 07:21:39,medium
TXN-2013517,legit,,analyst_A,2026-01-13 09:38:38,medium
TXN-2009840,legit,,analyst_B,2026-01-13 10:06:24,low
TXN-2012792,legit,,analyst_A,2026-01-13 10:09:02,low
TXN-2023890,legit,,analyst_A,2026-01-13 10:36:25,medium
TXN-2014539,legit,,analyst_A,2026-01-13 11:18:29,high
TXN-2014509,legit,,analyst_A,2026-01-13 11:24:19,medium
TXN-2024135,legit,,analyst_A,2026-01-13 13:47:44,medium
TXN-2000801,legit,,analyst_A,2026-01-13 13:51:28,high
TXN-2001522,legit,,analyst_B,2026-01-13 14:59:03,high
TXN-2008807,legit,,analyst_B,2026-01-13 15:02:13,high
TXN-2010389,legit,,analyst_A,2026-01-13 15:51:58,high
TXN-2024758,legit,,analyst_A,2026-01-13 16:08:28,high
TXN-2022409,legit,,analyst_A,2026-01-13 16:37:00,medium
TXN-2016778,legit,,analyst_B,2026-01-13 17:50:49,high
TXN-2004527,legit,,analyst_A,2026-01-13 18:32:59,medium
TXN-2001128,legit,,analyst_A,2026-01-13 23:08:45,medium
TXN-2014133,legit,,analyst_A,2026-01-13 23:30:23,low
TXN-2021366,legit,,analyst_A,2026-01-13 23:34:22,medium
TXN-2006467,legit,,analyst_B,2026-01-13 23:51:42,medium
TXN-2005365,legit,,analyst_A,2026-01-14 01:38:49,low
TXN-2020269,legit,,analyst_B,2026-01-14 02:15:58,high
TXN-2010148,legit,,analyst_A,2026-01-14 02:17:00,medium
TXN-2003688,legit,,analyst_A,2026-01-14 04:33:11,medium
TXN-2019121,legit,,analyst_A,2026-01-14 06:11:36,medium
TXN-2003274,legit,,analyst_A,2026-01-14 06:11:37,high
TXN-2018138,legit,,analyst_B,2026-01-14 06:11:47,low
TXN-2019841,legit,,analyst_A,2026-01-14 06:20:49,low
TXN-2008653,legit,,analyst_A,2026-01-14 06:23:55,medium
TXN-2024982,legit,,analyst_A,2026-01-14 07:36:22,medium
TXN-2019002,legit,,analyst_B,2026-01-14 07:58:16,high
TXN-2005664,legit,,analyst_A,2026-01-14 08:29:51,high
TXN-2007151,legit,,analyst_A,2026-01-14 08:50:51,medium
TXN-2017505,legit,,analyst_A,2026-01-14 09:40:40,medium
TXN-2010063,legit,,analyst_A,2026-01-14 09:55:04,high
TXN-2013677,legit,,analyst_B,2026-01-14 11:25:35,high
TXN-2006226,legit,,analyst_A,2026-01-14 11:27:46,medium
TXN-2002220,legit,,analyst_A,2026-01-14 13:02:31,medium
TXN-2010591,legit,,analyst_A,2026-01-14 14:14:46,low
TXN-2015478,legit,,analyst_A,2026-01-14 14:25:27,medium
TXN-2003366,legit,,analyst_A,2026-01-14 15:12:21,high
TXN-2023578,legit,,analyst_A,2026-01-14 16:10:38,high
TXN-2019322,legit,,analyst_A,2026-01-14 17:17:48,low
TXN-2012691,legit,,analyst_A,2026-01-14 17:26:31,medium
TXN-2024327,legit,,analyst_A,2026-01-14 17:36:16,high
TXN-2004581,legit,,analyst_B,2026-01-14 18:32:37,high
TXN-2003316,legit,,analyst_B,2026-01-14 22:04:39,low
TXN-2000849,legit,,analyst_A,2026-01-15 00:51:09,high
TXN-2024278,legit,,analyst_A,2026-01-15 01:06:57,low
TXN-2023836,legit,,analyst_A,2026-01-15 07:20:11,low
TXN-2015617,legit,,analyst_B,2026-01-15 08:30:28,high
TXN-2007531,legit,,analyst_A,2026-01-15 10:15:04,high
TXN-2022496,legit,,analyst_B,2026-01-15 11:30:17,low
TXN-2012088,legit,,analyst_B,2026-01-15 11:58:54,low
TXN-2016256,legit,,analyst_A,2026-01-15 14:03:43,high
TXN-2007426,legit,,analyst_B,2026-01-15 14:12:07,high
TXN-2006682,legit,,analyst_B,2026-01-15 14:28:28,medium
TXN-2000950,legit,,analyst_A,2026-01-15 14:52:12,medium
TXN-2017756,legit,,analyst_A,2026-01-15 15:04:34,high
TXN-2022417,legit,,analyst_A,2026-01-15 15:18:33,medium
TXN-2015374,legit,,analyst_B,2026-01-15 17:13:45,medium
TXN-2004159,legit,,analyst_A,2026-01-15 17:19:00,medium
TXN-2016162,legit,,analyst_A,2026-01-15 19:52:54,medium
TXN-2012884,legit,,analyst_A,2026-01-15 20:14:25,medium
TXN-2020126,legit,,analyst_A,2026-01-15 21:16:29,medium
TXN-2011330,legit,,analyst_A,2026-01-15 21:21:26,high
TXN-2005947,legit,,analyst_B,2026-01-15 22:34:53,low
TXN-2020278,legit,,analyst_A,2026-01-15 22:48:32,medium
TXN-2012226,legit,,analyst_A,2026-01-15 23:36:40,high
TXN-2009686,legit,,analyst_B,2026-01-16 02:31:38,low
TXN-2003587,legit,,analyst_B,2026-01-16 02:37:34,medium
TXN-2015479,legit,,analyst_B,2026-01-16 02:38:22,low
TXN-2005476,legit,,analyst_B,2026-01-16 03:05:23,high
TXN-2021267,legit,,analyst_A,2026-01-16 03:14:39,high
TXN-2007727,legit,,analyst_A,2026-01-16 03:45:34,low
TXN-2015348,legit,,analyst_A,2026-01-16 05:18:19,low
TXN-2011571,legit,,analyst_A,2026-01-16 06:28:33,medium
TXN-2008346,legit,,analyst_A,2026-01-16 06:43:09,high
TXN-2019853,legit,,analyst_A,2026-01-16 06:50:51,medium
TXN-2008820,legit,,analyst_A,2026-01-16 08:01:53,high
TXN-2015309,legit,,analyst_B,2026-01-16 08:07:39,low
TXN-2019543,legit,,analyst_B,2026-01-16 09:34:13,high
TXN-2017294,legit,,analyst_A,2026-01-16 10:10:24,low
TXN-2020855,legit,,analyst_A,2026-01-16 10:44:54,medium
TXN-2007223,legit,,analyst_A,2026-01-16 11:32:23,high
TXN-2018909,legit,,analyst_A,2026-01-16 12:07:38,low
TXN-2016740,legit,,analyst_A,2026-01-16 12:27:07,low
TXN-2004426,legit,,analyst_B,2026-01-16 13:08:06,medium
TXN-2004024,legit,,analyst_B,2026-01-16 13:31:34,medium
TXN-2000533,legit,,analyst_A,2026-01-16 14:33:56,high
TXN-2009756,legit,,analyst_A,2026-01-16 14:45:39,high
TXN-2023158,legit,,analyst_A,2026-01-16 14:56:21,high
